Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,Visibility (km),Cc_clear,Cc_cloudy,Cc_overcast,Cc_partly cloudy,Ss_Autumn,Ss_Spring,Ss_Summer,Ss_Winter,Lc_coastal,Lc_inland,Lc_mountain,UV Index,Weather Type
10.0,71,19.0,52.0,992.36,4.0,0,0,1,0,0,0,1,0,1,0,0,1,Rainy
10.0,85,15.5,93.0,1008.89,3.5,0,0,0,1,0,1,0,0,0,0,1,1,Rainy
28.0,73,19.0,66.0,1006.76,2.5,0,0,0,1,0,0,0,1,1,0,0,3,Rainy
0.0,70,14.0,54.0,993.32,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-9.0,85,5.0,98.0,980.46,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-10.0,85,14.5,72.0,999.45,3.5,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
-3.0,60,11.5,56.0,998.58,4.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
18.0,56,4.0,20.0,1000.89,7.5,0,0,0,1,0,1,0,0,0,0,1,4,Cloudy
1.0,90,1.0,57.0,990.66,3.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-9.0,70,13.5,58.0,981.43,2.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
15.0,80,16.0,87.0,1002.6,4.0,0,0,1,0,1,0,0,0,0,1,0,3,Rainy
-9.0,61,14.5,99.0,995.46,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-10.0,64,2.0,77.0,996.41,5.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
29.0,81,10.0,79.0,1004.68,3.5,0,0,1,0,1,0,0,0,0,1,0,2,Rainy
22.0,97,9.0,83.0,998.07,3.0,0,0,1,0,0,0,0,1,1,0,0,3,Rainy
38.0,53,2.5,4.0,1018.34,7.5,1,0,0,0,0,0,1,0,0,1,0,5,Sunny
17.0,70,5.5,16.0,1014.79,7.0,0,0,0,1,0,0,1,0,0,1,0,1,Cloudy
27.0,90,13.5,97.0,1018.29,4.0,0,0,0,1,0,0,1,0,1,0,0,1,Rainy
24.0,64,13.5,36.0,1013.25,5.5,0,0,1,0,0,1,0,0,0,0,1,2,Cloudy
29.0,85,12.0,76.0,1013.55,13.5,1,0,0,0,1,0,0,0,0,0,1,10,Sunny
37.0,31,9.0,9.0,1020.31,8.0,1,0,0,0,1,0,0,0,0,1,0,11,Sunny
41.0,92,23.5,73.0,1002.41,11.0,0,0,0,1,0,0,1,0,1,0,0,14,Cloudy
12.0,61,5.0,91.0,1010.12,3.0,0,0,1,0,0,0,0,1,0,0,1,2,Rainy
23.0,89,16.5,61.0,993.26,3.5,0,0,0,1,1,0,0,0,1,0,0,2,Rainy
17.0,95,10.0,93.0,1016.29,3.5,0,0,1,0,0,1,0,0,0,1,0,3,Rainy
-9.0,74,16.5,62.0,991.19,4.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
-8.0,63,19.0,66.0,994.72,2.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
-4.0,80,1.0,59.0,985.58,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
31.0,54,1.5,5.0,1025.55,7.0,1,0,0,0,0,1,0,0,0,1,0,6,Sunny
22.0,60,0.5,19.0,1029.88,7.5,1,0,0,0,0,0,0,1,1,0,0,9,Sunny
30.0,46,4.0,5.0,1013.53,8.5,1,0,0,0,0,1,0,0,0,0,1,11,Sunny
37.0,39,2.5,6.0,1026.63,5.0,0,0,0,1,0,0,0,1,0,1,0,5,Sunny
26.0,96,15.5,89.0,996.26,4.5,0,0,0,1,0,1,0,0,1,0,0,2,Rainy
27.0,74,0.0,41.0,1007.89,6.0,0,0,0,1,0,0,1,0,1,0,0,1,Cloudy
29.0,54,10.0,37.0,1000.48,8.5,0,0,0,1,0,0,1,0,0,0,1,1,Cloudy
20.0,53,12.5,15.0,1008.24,8.0,0,0,0,1,0,1,0,0,0,0,1,4,Cloudy
-7.0,96,4.5,81.0,991.89,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
1.0,67,11.0,86.0,983.55,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
42.0,62,4.0,8.0,1015.44,10.0,0,0,0,1,0,1,0,0,1,0,0,5,Sunny
28.0,26,3.0,13.0,1021.16,8.5,1,0,0,0,0,1,0,0,0,1,0,11,Sunny
23.0,89,19.0,84.0,996.07,4.0,0,0,1,0,1,0,0,0,0,1,0,2,Rainy
34.0,54,7.5,19.0,1020.37,5.0,0,0,0,1,1,0,0,0,0,0,1,6,Sunny
4.0,67,0.5,80.0,988.05,3.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-6.0,90,6.5,81.0,992.62,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
17.0,90,20.0,67.0,1007.62,2.0,0,0,1,0,0,1,0,0,0,0,1,3,Rainy
1.0,73,2.5,93.0,999.23,2.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
13.0,83,5.0,90.0,1004.96,1.5,0,0,1,0,0,1,0,0,0,0,1,1,Rainy
41.0,40,10.0,8.0,1029.45,9.0,1,0,0,0,0,1,0,0,0,1,0,6,Sunny
-5.0,72,8.0,60.0,981.95,5.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
16.0,80,16.0,87.0,998.77,4.0,0,0,0,1,0,1,0,0,0,1,0,1,Rainy
24.0,78,11.5,14.0,1009.36,8.0,0,0,0,1,0,1,0,0,0,0,1,4,Cloudy
-6.0,73,6.0,69.0,993.65,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
32.0,74,12.0,82.0,1009.15,9.0,0,0,0,1,0,0,1,0,0,1,0,1,Cloudy
-2.0,61,16.0,53.0,999.42,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
21.0,29,7.0,10.0,1016.67,9.0,1,0,0,0,0,0,1,0,1,0,0,8,Sunny
20.0,40,10.0,11.0,1028.64,10.0,1,0,0,0,0,1,0,0,0,1,0,9,Sunny
36.0,108,13.5,80.0,1012.38,6.5,0,0,0,1,0,0,1,0,1,0,0,13,Sunny
12.0,84,10.0,82.0,1004.16,3.5,0,0,1,0,1,0,0,0,0,1,0,3,Rainy
32.0,29,2.0,16.0,1025.82,8.5,1,0,0,0,0,0,0,1,0,1,0,6,Sunny
27.0,61,11.0,33.0,1000.7,5.0,0,0,0,1,0,0,0,1,1,0,0,2,Cloudy
2.0,89,1.5,69.0,994.98,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
34.0,24,7.5,4.0,1017.29,6.5,1,0,0,0,0,1,0,0,0,0,1,11,Sunny
-10.0,91,2.5,57.0,987.37,5.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
12.0,99,8.0,66.0,994.05,1.0,0,0,0,1,0,1,0,0,0,0,1,0,Rainy
2.0,75,11.0,50.0,998.64,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
0.0,83,3.0,73.0,984.4,3.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
12.0,50,14.0,33.0,1013.06,5.0,0,0,0,1,1,0,0,0,1,0,0,1,Cloudy
12.0,97,15.0,82.0,991.79,4.0,0,0,0,1,0,0,0,1,0,1,0,3,Rainy
29.0,95,7.0,76.0,996.05,3.0,0,0,0,1,0,0,0,1,0,1,0,1,Rainy
-2.0,77,3.0,89.0,993.83,3.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
12.0,96,7.0,50.0,1010.03,3.5,0,0,0,1,0,0,1,0,0,0,1,0,Rainy
33.0,70,2.5,13.0,1013.34,6.0,0,0,0,1,1,0,0,0,0,0,1,1,Cloudy
26.0,102,11.0,79.0,1014.49,3.5,1,0,0,0,0,0,1,0,0,1,0,5,Sunny
23.0,71,17.0,83.0,993.81,3.5,0,0,1,0,1,0,0,0,0,0,1,1,Rainy
1.0,80,8.5,99.0,998.73,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-9.0,71,8.0,71.0,980.85,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
4.0,70,14.5,81.0,989.71,7.0,0,0,1,0,0,0,0,1,0,1,0,11,Snowy
18.0,58,2.5,18.0,1015.99,8.5,0,0,1,0,0,0,1,0,0,0,1,3,Cloudy
18.0,74,11.0,27.0,1012.42,8.5,0,0,0,1,0,0,0,1,0,0,1,2,Cloudy
32.0,68,5.5,35.0,1004.95,6.5,0,0,1,0,0,0,1,0,0,1,0,2,Cloudy
32.0,77,12.0,34.0,1006.22,7.5,0,0,1,0,0,0,0,1,1,0,0,1,Cloudy
17.0,51,13.5,38.0,1016.7,6.0,0,0,0,1,0,1,0,0,0,1,0,3,Cloudy
16.0,98,19.5,92.0,1007.21,4.5,0,0,1,0,0,0,1,0,1,0,0,3,Rainy
4.0,86,15.5,58.0,982.97,1.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
12.0,50,12.0,33.0,1017.74,7.0,0,0,1,0,0,0,1,0,0,0,1,2,Cloudy
-1.0,88,13.5,95.0,991.69,1.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
28.0,77,8.0,88.0,1000.99,4.0,0,0,1,0,0,0,0,1,0,0,1,12,Cloudy
29.0,52,14.5,20.0,1014.66,6.5,0,0,0,1,1,0,0,0,0,0,1,3,Cloudy
19.0,91,22.0,104.0,995.33,4.5,0,0,0,1,1,0,0,0,1,0,0,14,Rainy
-5.0,89,1.5,89.0,986.05,4.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-4.0,99,11.0,64.0,980.47,3.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
23.0,64,9.0,9.0,1022.48,5.5,0,0,0,1,0,0,1,0,0,0,1,10,Sunny
-4.0,85,11.5,72.0,981.04,4.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
-7.0,90,13.0,98.0,999.54,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
24.0,20,5.5,8.0,1022.52,5.0,1,0,0,0,0,0,1,0,0,0,1,7,Sunny
11.0,89,9.5,91.0,1007.41,3.0,0,0,1,0,1,0,0,0,0,0,1,3,Rainy
30.0,52,4.0,12.0,1003.84,8.5,0,0,0,1,0,0,0,1,0,0,1,2,Cloudy
21.0,56,12.5,16.0,1007.62,6.0,0,0,1,0,0,0,1,0,1,0,0,3,Cloudy
31.0,82,14.5,97.0,1010.17,3.0,0,0,1,0,0,0,0,1,0,0,1,2,Rainy
10.0,71,1.5,23.0,1009.78,6.0,0,0,0,1,0,0,1,0,0,1,0,3,Cloudy
26.0,78,16.0,73.0,995.51,4.5,0,0,1,0,0,0,1,0,0,1,0,0,Rainy
18.0,57,2.5,22.0,1003.67,8.5,0,0,0,1,0,0,1,0,1,0,0,2,Cloudy
32.0,63,12.5,57.0,1004.74,1.0,0,0,1,0,0,0,0,1,0,0,1,3,Rainy
13.0,61,12.0,97.0,1013.72,4.5,0,0,1,0,0,0,1,0,0,1,0,0,Rainy
12.0,73,12.0,13.0,1001.98,5.5,0,0,0,1,1,0,0,0,0,1,0,3,Cloudy
28.0,70,8.0,14.0,1019.09,5.5,0,0,0,1,0,1,0,0,0,0,1,3,Cloudy
-2.0,85,8.5,85.0,984.09,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
30.0,57,13.5,17.0,1013.29,6.5,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
37.0,31,3.0,4.0,1015.11,9.0,1,0,0,0,1,0,0,0,1,0,0,10,Sunny
17.0,63,9.0,99.0,1001.36,2.0,0,0,1,0,0,0,0,1,0,1,0,3,Rainy
10.0,53,3.0,34.0,1008.23,5.0,0,0,0,1,0,0,1,0,0,1,0,3,Cloudy
27.0,68,10.5,65.0,1010.27,4.5,0,0,1,0,0,0,0,1,0,1,0,2,Rainy
31.0,51,8.0,10.0,1019.04,8.5,0,0,1,0,1,0,0,0,1,0,0,1,Cloudy
39.0,71,4.5,24.0,1014.15,6.5,0,1,0,0,0,0,0,1,1,0,0,5,Rainy
-2.0,97,13.5,66.0,999.42,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
23.0,62,3.5,38.0,1011.74,5.5,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
30.0,80,10.0,73.0,997.7,2.5,0,0,1,0,0,1,0,0,0,1,0,1,Rainy
11.0,64,9.0,22.0,1017.0,8.0,0,0,1,0,1,0,0,0,0,0,1,4,Cloudy
10.0,57,10.0,46.0,1017.14,8.5,0,0,1,0,0,0,0,1,0,1,0,2,Cloudy
19.0,59,10.5,46.0,1014.93,7.5,0,0,0,1,0,1,0,0,0,0,1,1,Cloudy
13.0,81,11.0,79.0,1010.49,3.0,0,0,0,1,0,1,0,0,0,0,1,3,Rainy
28.0,29,2.0,13.0,1029.04,5.5,1,0,0,0,0,0,1,0,0,0,1,10,Sunny
28.0,77,14.5,29.0,1004.84,5.5,0,0,1,0,0,0,0,1,0,1,0,3,Cloudy
20.0,78,9.5,56.0,1002.33,3.0,0,0,0,1,0,0,0,1,0,1,0,1,Rainy
6.0,100,6.0,93.0,995.07,1.0,0,0,1,0,0,0,0,1,0,0,1,2,Snowy
32.0,54,1.5,31.0,1006.9,6.5,0,0,0,1,0,1,0,0,0,1,0,1,Cloudy
21.0,35,2.0,14.0,1024.97,5.5,1,0,0,0,1,0,0,0,0,0,1,5,Sunny
-4.0,96,6.0,60.0,994.34,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
21.0,56,6.5,1.0,1021.27,9.5,1,0,0,0,0,0,1,0,0,1,0,7,Sunny
24.0,53,4.0,18.0,1028.11,7.0,1,0,0,0,0,0,1,0,1,0,0,6,Sunny
28.0,66,12.5,39.0,1000.61,6.5,0,0,1,0,0,0,0,1,1,0,0,1,Cloudy
22.0,37,4.0,11.0,1025.54,7.5,0,0,0,1,0,0,1,0,0,1,0,9,Sunny
15.0,68,5.5,73.0,997.04,3.5,0,0,1,0,1,0,0,0,0,0,1,3,Rainy
0.0,98,15.0,74.0,993.6,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
24.0,47,3.0,16.0,1029.8,5.0,1,0,0,0,1,0,0,0,1,0,0,8,Sunny
11.0,68,9.0,52.0,990.06,1.5,0,0,1,0,0,1,0,0,0,1,0,0,Rainy
37.0,37,5.5,29.0,965.32,14.5,0,0,1,0,0,1,0,0,0,1,0,3,Snowy
13.0,96,7.0,50.0,1012.72,3.0,0,0,0,1,0,0,0,1,1,0,0,2,Rainy
12.0,77,5.0,28.0,1009.8,9.0,0,0,0,1,0,1,0,0,0,1,0,4,Cloudy
41.0,21,3.0,14.0,1015.9,8.0,1,0,0,0,0,1,0,0,0,1,0,11,Sunny
36.0,40,6.5,3.0,1015.23,9.5,1,0,0,0,0,0,1,0,0,1,0,9,Sunny
-7.0,60,19.5,94.0,986.3,2.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
26.0,61,6.0,19.0,1012.34,7.5,1,0,0,0,0,0,0,1,0,0,1,9,Sunny
2.0,66,1.0,53.0,983.97,1.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
2.0,66,5.0,77.0,980.26,3.0,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
41.0,65,0.5,14.0,1013.75,6.0,0,0,0,1,0,0,0,1,0,1,0,10,Sunny
39.0,42,0.0,3.0,1029.06,6.0,1,0,0,0,0,1,0,0,0,1,0,8,Sunny
29.0,38,9.5,6.0,1029.8,7.5,0,0,0,1,0,0,1,0,1,0,0,5,Sunny
29.0,23,9.5,16.0,1017.07,5.5,0,0,0,1,0,1,0,0,0,0,1,11,Sunny
27.0,57,11.5,37.0,1000.52,7.0,0,0,0,1,0,0,1,0,0,1,0,4,Cloudy
23.0,67,11.5,39.0,1003.1,8.0,0,0,0,1,1,0,0,0,1,0,0,4,Cloudy
41.0,62,5.5,18.0,1022.63,6.5,0,0,0,1,0,1,0,0,0,0,1,6,Sunny
4.0,30,3.0,31.0,1015.74,4.5,0,0,0,1,1,0,0,0,1,0,0,1,Cloudy
25.0,99,24.0,95.0,1014.22,4.5,0,0,0,1,0,0,1,0,0,0,1,9,Rainy
36.0,25,0.5,7.0,1014.08,8.5,1,0,0,0,1,0,0,0,1,0,0,11,Sunny
14.0,73,8.0,40.0,1001.7,6.5,0,0,0,1,1,0,0,0,1,0,0,4,Cloudy
3.0,76,19.0,96.0,982.05,3.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
32.0,86,8.5,91.0,1004.24,5.0,0,0,1,0,0,1,0,0,1,0,0,0,Rainy
-2.0,76,9.0,65.0,997.49,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
34.0,57,9.5,14.0,1001.57,9.0,0,0,0,1,0,1,0,0,1,0,0,3,Cloudy
14.0,70,14.0,29.0,1007.08,8.5,0,0,0,1,0,1,0,0,1,0,0,2,Cloudy
12.0,96,6.0,78.0,1015.87,4.0,0,0,1,0,0,1,0,0,1,0,0,3,Rainy
22.0,64,8.5,0.0,1011.35,8.5,1,0,0,0,0,0,1,0,0,0,1,9,Sunny
12.0,65,6.5,99.0,996.32,4.0,0,0,1,0,1,0,0,0,0,1,0,3,Rainy
10.0,80,19.5,85.0,1018.4,4.5,0,0,1,0,0,1,0,0,0,0,1,2,Rainy
16.0,57,4.5,43.0,1004.93,6.0,0,0,0,1,0,1,0,0,1,0,0,4,Cloudy
31.0,68,3.5,6.0,1014.12,6.0,1,0,0,0,0,0,0,1,0,1,0,8,Sunny
21.0,94,13.5,81.0,1006.73,2.0,0,0,1,0,1,0,0,0,1,0,0,3,Rainy
7.0,80,26.0,93.0,982.48,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
27.0,89,16.0,59.0,1012.16,4.0,0,0,1,0,0,0,0,1,0,0,1,2,Rainy
34.0,63,9.0,17.0,1012.59,9.0,1,0,0,0,0,0,0,1,1,0,0,5,Sunny
27.0,77,13.5,24.0,1015.2,5.5,0,0,0,1,1,0,0,0,1,0,0,4,Cloudy
40.0,73,19.5,85.0,1020.91,12.0,1,0,0,0,0,1,0,0,1,0,0,4,Sunny
-5.0,86,11.5,56.0,981.6,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
-2.0,96,13.5,77.0,990.92,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
3.0,76,14.0,57.0,996.71,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-5.0,66,1.0,97.0,990.5,2.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
3.0,73,14.0,79.0,997.57,2.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
29.0,77,3.5,22.0,1018.95,7.0,0,0,1,0,0,0,0,1,1,0,0,3,Cloudy
35.0,59,3.0,14.0,1021.19,9.5,0,0,0,1,0,0,1,0,1,0,0,9,Sunny
24.0,54,1.0,4.0,1017.97,10.0,1,0,0,0,1,0,0,0,0,0,1,5,Sunny
27.0,45,0.0,6.0,1010.85,8.5,1,0,0,0,0,0,1,0,0,0,1,10,Sunny
0.0,60,17.5,57.0,991.36,1.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
23.0,50,1.5,25.0,1006.93,7.0,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
3.0,78,8.0,63.0,981.17,2.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
33.0,56,9.0,19.0,1008.6,8.5,0,0,1,0,0,1,0,0,0,0,1,4,Cloudy
-2.0,79,4.0,74.0,982.18,3.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
28.0,58,8.0,30.0,1012.78,8.0,0,0,0,1,0,1,0,0,0,0,1,3,Cloudy
2.0,74,14.0,67.0,1013.77,12.5,0,0,0,1,0,0,0,1,0,1,0,8,Sunny
30.0,79,5.0,85.0,991.31,4.5,0,0,1,0,0,0,1,0,0,0,1,2,Rainy
30.0,56,12.0,33.0,1001.35,9.0,0,0,1,0,0,0,1,0,1,0,0,2,Cloudy
32.0,60,19.5,59.0,1012.87,4.0,0,0,1,0,0,0,0,1,1,0,0,3,Rainy
32.0,94,11.0,80.0,1015.62,5.0,0,0,0,1,0,1,0,0,1,0,0,1,Rainy
-1.0,99,4.0,91.0,996.57,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
4.0,67,20.0,58.0,995.92,2.5,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
14.0,68,11.0,14.0,1000.36,5.5,0,0,0,1,1,0,0,0,0,1,0,1,Cloudy
30.0,88,9.0,76.0,1009.19,4.0,0,0,1,0,0,1,0,0,1,0,0,2,Rainy
-7.0,76,1.0,84.0,997.14,2.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
24.0,44,1.5,10.0,1016.28,10.0,1,0,0,0,1,0,0,0,0,1,0,11,Sunny
17.0,66,14.5,14.0,1003.45,5.5,0,0,1,0,0,0,0,1,0,1,0,4,Cloudy
28.0,72,8.0,75.0,993.3,3.5,0,0,0,1,1,0,0,0,1,0,0,1,Rainy
18.0,66,14.0,10.0,1000.04,8.0,0,0,0,1,1,0,0,0,1,0,0,1,Cloudy
10.0,55,3.5,29.0,1019.41,7.0,0,0,0,1,0,0,1,0,1,0,0,3,Cloudy
19.0,45,6.0,26.0,1012.42,2.5,0,0,1,0,0,1,0,0,0,1,0,1,Sunny
1.0,74,2.5,89.0,993.98,3.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
24.0,89,14.0,80.0,1005.61,4.0,0,0,1,0,0,0,1,0,1,0,0,3,Rainy
13.0,79,6.0,13.0,1000.6,7.5,0,0,1,0,0,1,0,0,0,0,1,3,Cloudy
35.0,32,6.5,0.0,1015.19,7.0,0,0,0,1,0,0,1,0,0,1,0,9,Sunny
2.0,93,10.5,89.0,987.24,1.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
13.0,53,2.5,39.0,1006.73,8.0,0,0,1,0,0,0,0,1,0,0,1,1,Cloudy
27.0,43,7.0,10.0,1015.41,8.0,1,0,0,0,1,0,0,0,0,1,0,10,Sunny
4.0,66,15.0,51.0,994.04,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
14.0,99,6.5,54.0,991.63,1.5,0,0,0,1,0,0,1,0,0,0,1,3,Rainy
25.0,23,1.0,8.0,1021.91,7.5,0,0,0,1,0,1,0,0,0,1,0,7,Sunny
20.0,69,0.5,49.0,1019.58,6.5,0,0,0,1,0,1,0,0,0,0,1,1,Cloudy
19.0,83,11.5,95.0,1011.46,4.5,0,0,0,1,0,0,1,0,1,0,0,0,Rainy
25.0,66,8.0,91.0,992.8,5.0,0,0,1,0,0,1,0,0,0,1,0,2,Rainy
22.0,62,13.5,71.0,1018.8,3.5,0,0,1,0,1,0,0,0,0,0,1,2,Rainy
27.0,22,8.5,10.0,1023.11,6.5,1,0,0,0,0,0,1,0,1,0,0,5,Sunny
36.0,97,20.5,91.0,1013.2,3.0,1,0,0,0,0,0,1,0,0,0,1,12,Sunny
30.0,73,0.5,49.0,1008.36,8.5,0,0,0,1,0,0,0,1,1,0,0,4,Cloudy
29.0,71,1.5,17.0,1005.52,8.5,0,0,1,0,0,1,0,0,1,0,0,1,Cloudy
19.0,65,8.0,27.0,1011.53,5.5,0,0,0,1,0,1,0,0,1,0,0,4,Cloudy
3.0,96,16.0,80.0,995.24,4.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
3.0,73,14.0,93.0,989.23,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
35.0,58,14.0,88.0,998.62,11.5,0,0,0,1,1,0,0,0,0,0,1,0,Cloudy
19.0,79,9.5,21.0,1018.91,7.5,0,0,0,1,0,0,0,1,0,1,0,1,Cloudy
18.0,70,4.0,93.0,969.49,10.0,0,1,0,0,0,0,0,1,0,1,0,11,Rainy
-9.0,64,13.5,89.0,997.55,3.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
28.0,91,11.5,96.0,1016.87,2.5,1,0,0,0,0,0,1,0,0,0,1,14,Sunny
21.0,62,7.5,33.0,1001.14,7.5,0,0,0,1,0,0,0,1,0,0,1,4,Cloudy
30.0,65,16.0,90.0,1000.92,3.0,0,0,0,1,0,0,0,1,0,1,0,0,Rainy
29.0,78,12.5,20.0,1016.25,7.0,0,0,0,1,0,0,0,1,0,1,0,4,Cloudy
42.0,52,4.0,13.0,1023.36,5.5,1,0,0,0,0,0,0,1,1,0,0,6,Sunny
-10.0,92,6.0,93.0,992.16,5.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-5.0,68,13.5,81.0,998.64,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
26.0,73,13.0,19.0,1019.26,5.5,0,0,0,1,0,0,1,0,0,1,0,4,Cloudy
38.0,39,4.0,3.0,1024.99,5.5,0,0,0,1,0,0,0,1,0,0,1,8,Sunny
0.0,62,14.0,65.0,997.76,4.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
14.0,71,0.5,12.0,1013.68,7.0,0,0,1,0,1,0,0,0,1,0,0,4,Cloudy
3.0,99,1.5,56.0,998.52,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
21.0,90,17.0,60.0,998.15,4.0,0,0,0,1,1,0,0,0,0,1,0,2,Rainy
1.0,85,7.5,79.0,981.76,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
31.0,70,19.5,88.0,1017.88,5.5,0,0,1,0,0,0,0,1,0,1,0,6,Cloudy
28.0,62,1.0,2.0,1027.03,5.5,1,0,0,0,0,1,0,0,0,1,0,10,Sunny
-4.0,82,14.0,96.0,984.21,1.0,0,0,1,0,0,0,0,1,0,0,1,14,Snowy
-7.0,94,4.0,78.0,992.39,5.0,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
20.0,64,9.0,13.0,1015.34,8.0,0,0,0,1,0,0,1,0,1,0,0,6,Sunny
26.0,27,6.0,18.0,1024.09,6.0,1,0,0,0,1,0,0,0,0,0,1,5,Sunny
24.0,51,0.0,22.0,1009.32,5.5,0,0,0,1,0,0,0,1,1,0,0,2,Cloudy
24.0,56,5.0,19.0,1017.25,9.5,1,0,0,0,0,0,1,0,0,0,1,8,Sunny
31.0,51,1.5,4.0,1027.54,8.0,1,0,0,0,0,1,0,0,1,0,0,7,Sunny
34.0,52,4.5,29.0,1014.19,5.5,0,0,1,0,0,0,1,0,0,1,0,1,Cloudy
17.0,83,17.0,54.0,990.52,2.5,0,0,0,1,1,0,0,0,0,0,1,3,Rainy
21.0,56,5.0,39.0,1013.36,8.0,0,0,0,1,0,0,1,0,0,1,0,3,Cloudy
12.0,79,6.5,80.0,1008.27,1.0,0,0,0,1,0,0,1,0,0,0,1,0,Rainy
-1.0,71,16.5,51.0,983.2,4.0,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
25.0,71,15.0,107.0,1010.26,6.5,0,0,1,0,0,1,0,0,0,0,1,7,Rainy
25.0,29,6.5,6.0,1015.17,5.5,1,0,0,0,0,1,0,0,1,0,0,9,Sunny
29.0,63,7.0,88.0,1000.99,2.5,0,0,1,0,0,0,1,0,1,0,0,0,Rainy
20.0,64,5.0,64.0,1013.05,2.5,0,0,0,1,0,0,0,1,0,1,0,1,Rainy
16.0,76,8.5,46.0,1015.34,7.0,0,0,0,1,0,0,1,0,0,0,1,4,Cloudy
37.0,25,2.5,12.0,1017.93,8.5,0,0,0,1,0,0,1,0,1,0,0,11,Sunny
19.0,80,24.5,70.0,1006.31,4.0,0,0,0,1,0,1,0,0,0,1,0,11,Cloudy
37.0,49,5.5,3.0,1027.14,8.5,0,0,0,1,0,1,0,0,1,0,0,9,Sunny
32.0,30,6.5,3.0,1010.51,9.0,0,0,0,1,0,0,0,1,0,1,0,6,Sunny
